t,0,1
0,-0.007498705,-0.005989216
0,0.015936592,0.030534878
0,-0.004079083,-0.001743989
0,0.009488476,0.030484912
0,0.005862938,0.001018481
0,-0.004626963,-0.000129186
0,-0.008472463,-0.001385343
0,-0.004153763,-0.017032658
0,-0.004647665,-0.004939687
0,-0.000466119,-0.009830477
0,0.000355701,0.005389315
0,0.003132797,0.001975577
0,-0.008554535,-0.006262928
0,-0.004256905,-0.013029028
0,-0.000362978,-0.006260075
0,-0.007512752,-0.001766283
0,-0.003873536,0.018156051
0,0.00959125,-0.011493453
0,-0.001967056,-0.007413448
0,-0.008698712,-0.004921837
0,-0.000343012,-0.001766283
0,-0.005510154,-0.009487888
0,-0.002255779,0.001682954
0,-0.00956896,-0.015523492
0,0.00637607,0.016841369
0,-0.008897604,-0.017648958
0,-0.002632861,0.001731127
0,-0.006333815,-0.012412727
0,-0.00517558,-0.012787431
0,0.004457016,-0.010019255
0,-0.004791475,-0.008013691
0,-0.001987758,0.019789764
0,-0.007704621,-0.002331027
0,-0.007367838,0.011089829
0,-0.001419911,0.003845182
0,0.003468107,-0.00799478
0,0.004065519,-0.004408321
0,0.004094349,-0.007253932
0,0.013896639,0.007595803
0,0.000527604,0.03102769
0,-0.005902019,-0.006103412
0,-0.008732725,-0.0007851
0,-0.010096875,-0.010723342
0,-0.005230663,0.002697515
0,-0.008657308,-0.00408179
0,0.007932457,0.039416092
0,-0.004784819,0.003896207
0,-0.00939077,-0.011437781
0,0.00684927,-0.002038032
0,-0.001336367,0.002817416
0,-0.005818843,0.001300752
0,-0.007417002,-0.005601308
0,-0.005620319,0.001239374
0,0.014986481,0.008924749
0,-0.005662459,1.71E-05
0,-0.00468131,0.000532434
0,-0.007704989,-0.017231788
0,0.001226686,-0.006868877
0,-0.001411416,0.005107045
0,0.006512488,0.027111847
0,-0.008876902,-0.006435649
0,-0.00525026,-0.008111829
0,-0.001726024,-0.010433572
0,-0.006292779,-0.009416159
0,-0.004394427,-0.001244738
0,-0.005716805,-0.005125613
0,-0.002461326,-0.001199418
0,-0.00636154,-0.002190422
0,-0.001021023,-0.002657558
0,-0.00509314,-0.009931468
0,-0.000794038,-0.002448076
0,-0.006744541,-0.018398365
0,0.016460428,0.004164213
0,-0.006745278,-0.012643973
0,-0.007889834,0.010757593
0,-0.008075047,-0.008010838
0,-0.006285756,-0.001499539
0,-0.003729358,-0.008555409
0,-0.005922721,-0.013847311
0,-0.003879455,0.003263849
0,-0.002467245,-0.001225827
0,-0.006367827,-0.001616588
0,0.008205293,0.041667166
0,-0.006868385,-0.011326438
0,-0.008588547,-0.011427429
0,-0.00235708,-0.010837538
0,-0.008863224,0.000508878
0,0.002215226,-0.003414092
0,-0.006916812,-0.001766283
0,-0.006271709,-0.002206479
0,-0.008623296,-0.008650695
0,-0.000699024,-0.013432994
0,0.001399325,-0.010224091
0,-0.005168557,2.61E-05
0,0.005327632,0.003268495
0,0.005991229,0.001523438
0,0.027744087,0.009283395
0,-0.004907927,-0.000296201
0,-0.002213639,-0.007524791
0,0.007485142,0.013610703
0,-0.006676884,-0.001766283
0,0.012648205,0.014219504
0,-0.005263939,0.004230237
0,-0.003483143,-0.001138041
0,0.026766957,0.003465832
0,-0.007232156,-0.018780567
0,-0.006889087,-0.005574898
0,0.003023368,-0.000596322
0,-0.001459843,0.001305398
0,-0.002290528,0.001278988
0,-0.005812924,0.00420668
0,0.002179373,-0.001542006
0,-0.001337472,0.01917917
0,-0.00680036,-0.001913857
0,-0.006566351,-0.005192696
0,-0.002686839,-0.012056934
0,-0.002967435,-0.006751828
0,-0.008719046,0.002490886
0,-0.005072438,-0.003911922
0,-0.001501615,0.000832556
0,-0.007217374,-0.020828599
0,-0.003667988,-0.013143224
0,-0.00234377,-0.008627138
0,-0.00669685,-0.000120627
0,-0.004160786,0.006283974
0,-0.005860615,-0.013618919
0,-0.006141946,-0.003425876
0,-0.005580387,-0.01281384
0,-0.000370369,-0.016657954
0,-0.007971906,-0.013618919
0,-0.005175212,-0.005261572
0,0.009084405,0.01035648
0,-0.003790728,0.008406587
0,0.008590135,-0.004844402
0,-0.003179269,-0.011974853
0,-0.004544156,-0.01354719
0,-0.004202558,-0.012099401
0,-0.008541224,-0.00978801
0,-0.004126406,-0.014965716
0,-0.006169304,0.001151588
0,-0.004058013,0.013420131
0,-0.007773382,-0.004358355
0,-0.005113474,0.010653748
0,-0.003935273,-0.007201113
0,-0.01000778,-0.012083344
0,-0.009761197,0.003866945
0,-0.002948205,-0.001783603
0,-0.003448026,0.011690072
0,-0.008897236,-0.003693882
0,-0.008445106,-0.006077003
0,-0.006827349,-0.001834629
0,-0.008232535,-0.003641063
0,-0.009685781,-0.011538772
0,-0.0015275,-0.008127887
0,-0.009589662,-0.010951734
0,-0.006477993,-0.01244199
0,-0.003777785,-0.003765611
0,0.001282872,0.002931613
0,-0.00630609,-0.000452864
0,-0.001034702,0.015502071
0,-0.007361919,-0.008918328
0,-0.002200328,-0.003843046
0,-0.005703495,0.015149131
0,-0.007101289,-0.014306948
0,-0.007300181,-0.01244199
0,0.015287042,0.004230237
0,0.008356126,-0.001342876
0,0.001611895,0.00558274
0,-0.007170051,-0.014763733
0,-0.00243952,0.003277054
0,-0.002727875,0.005133454
0,-0.001432854,-0.001766283
0,-0.006114221,-0.013286682
0,-0.008328654,-0.003083287
0,-0.00515451,-0.004671681
0,-0.002791085,-0.004111052
0,0.002509132,0.026147253
0,0.002755715,0.007075848
0,-0.003831764,-0.004790151
0,0.00271468,0.038326216
0,0.009002701,0.018006886
0,0.0010899,-0.014907191
0,-0.006279101,0.003306316
0,-0.005833257,-0.007936256
0,-0.001644688,-0.008555409
0,-0.003496086,0.012537618
0,0.002291011,0.009333361
0,-0.003125291,-0.005072794
0,-0.007649906,0.00874453
0,-0.005086485,-0.013977565
0,-0.006512005,-0.009432217
0,-0.007437336,-0.001988439
0,-0.006059875,-0.002865247
0,-0.006532707,-0.001766283
0,0.008103256,0.014869713
0,0.001837408,-0.007997633
0,-0.002686471,0.004421868
0,-0.005840281,-0.002219684
0,-0.004208477,-0.00564948
0,0.002933537,-0.003351294
0,-0.002001804,-0.005118114
0,-0.006032149,-0.001058812
0,8.92E-05,0.001983076
0,-0.005256916,-0.015770794
0,0.033243933,0.034699083
0,0.001789349,-0.004815139
0,-0.00703992,-0.010133451
0,-0.000478694,-0.003585392
0,-0.007924214,-0.007766388
0,-0.000281274,-0.013905836
0,-0.005627342,-0.007439857
0,-0.005839913,-0.001590179
0,-0.006806279,-0.00934443
0,-0.005524569,-0.009347283
0,-0.007992239,-0.007896642
0,-0.009404449,-0.006422444
0,-0.003886846,-0.007407742
0,-0.007108313,-0.011411372
0,-0.005806636,-0.015741532
0,-0.005408116,-0.00584861
0,-0.005682793,-0.001766283
0,0.000809304,0.006215098
0,0.005081417,0.007056937
0,0.07640468,0.004916473
0,0.005205261,-0.011982352
0,-0.00796525,-0.005112408
0,-0.006573375,-0.004985007
0,0.016499992,-0.001766283
0,-0.006882064,-0.005973158
0,-0.004345632,-0.006778237
0,-0.007115704,0.006162279
0,-0.005654699,-0.012715702
0,-0.003996275,-0.002150808
0,-0.001199683,-0.001766283
0,-0.004463188,-0.014365473
0,-0.004735656,-0.007264284
0,-0.009335688,-0.005872167
0,-0.003660229,0.000681598
0,-0.008033643,-0.016801412
0,-0.003694609,0.003041163
0,0.000150154,-0.006220461
0,0.005566824,-0.009804067
0,0.003420784,0.044981706
0,0.001358657,-0.002466987
0,-0.002502362,0.0104018
0,0.00892063,-0.009647404
0,-0.003578157,0.012102597
0,0.006157581,0.009756237
0,-0.007436967,-0.013576452
0,-0.006814039,-0.001766283
0,0.008945778,0.005086341
0,0.004909146,0.007402379
0,-0.005854328,-0.003521161
0,-0.000438026,-0.000138648
0,-0.000829523,-0.010077779
0,-0.005306079,0.01572867
0,-0.006731231,-0.009891854
0,0.000508006,0.011164411
0,0.020213888,0.034732991
0,0.001330195,-0.008815916
0,-0.004071691,-0.003696735
0,0.007688112,-0.00036793
0,-0.003077968,-0.012774226
